Source,CH1,CH2
-6.428400E-02,-6.400000E+00,-2.400000E-01
-6.428000E-02,-6.320000E+00,-3.200000E-01
-6.427600E-02,-6.400000E+00,-2.400000E-01
-6.427200E-02,-6.400000E+00,-2.400000E-01
-6.426800E-02,-6.320000E+00,-3.200000E-01
-6.426400E-02,-6.320000E+00,-2.400000E-01
-6.426000E-02,-6.320000E+00,-3.200000E-01
-6.425600E-02,-6.320000E+00,-2.400000E-01
-6.425200E-02,-6.400000E+00,-2.400000E-01
-6.424800E-02,-6.400000E+00,-2.400000E-01
-6.424400E-02,-6.320000E+00,-2.400000E-01
-6.424000E-02,-6.480000E+00,-3.200000E-01
-6.423600E-02,-6.320000E+00,-2.400000E-01
-6.423200E-02,-6.320000E+00,-2.400000E-01
-6.422800E-02,-6.400000E+00,-2.400000E-01
-6.422400E-02,-6.480000E+00,-3.200000E-01
-6.422000E-02,-6.320000E+00,-2.400000E-01
-6.421600E-02,-6.320000E+00,-2.400000E-01
-6.421200E-02,-6.400000E+00,-3.200000E-01
-6.420800E-02,-6.400000E+00,-1.600000E-01
-6.420400E-02,-6.400000E+00,-3.200000E-01
-6.420000E-02,-6.400000E+00,-2.400000E-01
-6.419600E-02,-6.480000E+00,-1.600000E-01
-6.419200E-02,-6.400000E+00,-2.400000E-01
-6.418800E-02,-6.400000E+00,-2.400000E-01
-6.418400E-02,-6.400000E+00,-2.400000E-01
-6.418000E-02,-6.480000E+00,-2.400000E-01
-6.417600E-02,-6.320000E+00,-2.400000E-01
-6.417200E-02,-6.400000E+00,-3.200000E-01
-6.416800E-02,-6.320000E+00,-2.400000E-01
-6.416400E-02,-6.480000E+00,-1.600000E-01
-6.416000E-02,-6.320000E+00,-2.400000E-01
-6.415600E-02,-6.320000E+00,-1.600000E-01
-6.415200E-02,-6.400000E+00,-2.400000E-01
-6.414800E-02,-6.320000E+00,-2.400000E-01
-6.414400E-02,-6.320000E+00,-1.600000E-01
-6.414000E-02,-6.400000E+00,-2.400000E-01
-6.413600E-02,-6.400000E+00,-2.400000E-01
-6.413200E-02,-6.400000E+00,-1.600000E-01
-6.412800E-02,-6.320000E+00,-2.400000E-01
-6.412400E-02,-6.320000E+00,-2.400000E-01
-6.412000E-02,-6.400000E+00,-1.600000E-01
-6.411600E-02,-6.320000E+00,-2.400000E-01
-6.411200E-02,-6.320000E+00,-3.200000E-01
-6.410800E-02,-6.400000E+00,-2.400000E-01
-6.410400E-02,-6.320000E+00,-2.400000E-01
-6.410000E-02,-6.320000E+00,-2.400000E-01
-6.409600E-02,-6.320000E+00,-2.400000E-01
-6.409200E-02,-6.400000E+00,-2.400000E-01
-6.408800E-02,-6.320000E+00,-1.600000E-01
-6.408400E-02,-6.400000E+00,-1.600000E-01
-6.408000E-02,-6.320000E+00,-1.600000E-01
-6.407600E-02,-6.320000E+00,-1.600000E-01
-6.407200E-02,-6.400000E+00,-1.600000E-01
-6.406800E-02,-6.400000E+00,-2.400000E-01
-6.406400E-02,-6.480000E+00,-3.200000E-01
-6.406000E-02,-6.400000E+00,-2.400000E-01
-6.405600E-02,-6.320000E+00,-2.400000E-01
-6.405200E-02,-6.400000E+00,-2.400000E-01
-6.404800E-02,-6.320000E+00,-1.600000E-01
-6.404400E-02,-6.400000E+00,-2.400000E-01
-6.404000E-02,-6.400000E+00,-2.400000E-01
-6.403600E-02,-6.320000E+00,-2.400000E-01
-6.403200E-02,-6.400000E+00,-1.600000E-01
-6.402800E-02,-6.320000E+00,-2.400000E-01
-6.402400E-02,-6.320000E+00,-2.400000E-01
-6.402000E-02,-6.320000E+00,-2.400000E-01
-6.401600E-02,-6.320000E+00,-2.400000E-01
-6.401200E-02,-6.400000E+00,-2.400000E-01
-6.400800E-02,-6.320000E+00,-2.400000E-01
-6.400400E-02,-6.320000E+00,-2.400000E-01
-6.400000E-02,-6.400000E+00,-2.400000E-01
-6.399600E-02,-6.320000E+00,-2.400000E-01
-6.399200E-02,-6.320000E+00,-2.400000E-01
-6.398800E-02,-6.400000E+00,-2.400000E-01
-6.398400E-02,-6.400000E+00,-1.600000E-01
-6.398000E-02,-6.400000E+00,-2.400000E-01
-6.397600E-02,-6.480000E+00,-1.600000E-01
-6.397200E-02,-6.400000E+00,-8.000004E-02
-6.396800E-02,-6.400000E+00,-1.600000E-01
-6.396400E-02,-6.320000E+00,-1.600000E-01
-6.396000E-02,-6.400000E+00,-1.600000E-01
-6.395600E-02,-6.400000E+00,-1.600000E-01
-6.395200E-02,-6.320000E+00,-8.000004E-02
-6.394800E-02,-6.400000E+00,-2.400000E-01
-6.394400E-02,-6.400000E+00,-1.600000E-01
-6.394000E-02,-6.320000E+00,-2.400000E-01
-6.393600E-02,-6.400000E+00,-1.600000E-01
-6.393200E-02,-6.400000E+00,-2.400000E-01
-6.392800E-02,-6.400000E+00,-2.400000E-01
-6.392400E-02,-6.320000E+00,-2.400000E-01
-6.392000E-02,-6.320000E+00,-1.600000E-01
-6.391600E-02,-6.320000E+00,-2.400000E-01
-6.391200E-02,-6.320000E+00,-2.400000E-01
-6.390800E-02,-6.320000E+00,-2.400000E-01
-6.390400E-02,-6.400000E+00,-2.400000E-01
-6.390000E-02,-6.320000E+00,-8.000004E-02
-6.389600E-02,-6.480000E+00,-1.600000E-01
-6.389200E-02,-6.480000E+00,-1.600000E-01
-6.388800E-02,-6.320000E+00,-1.600000E-01
-6.388400E-02,-6.320000E+00,-2.400000E-01
-6.388000E-02,-6.400000E+00,-1.600000E-01
-6.387600E-02,-6.400000E+00,-1.600000E-01
-6.387200E-02,-6.320000E+00,-1.600000E-01
-6.386800E-02,-6.320000E+00,-1.600000E-01
-6.386400E-02,-6.320000E+00,-1.600000E-01
-6.386000E-02,-6.400000E+00,-1.600000E-01
-6.385600E-02,-6.320000E+00,-2.400000E-01
-6.385200E-02,-6.320000E+00,-1.600000E-01
-6.384800E-02,-6.400000E+00,-2.400000E-01
-6.384400E-02,-6.400000E+00,-1.600000E-01
-6.384000E-02,-6.400000E+00,-2.400000E-01
-6.383600E-02,-6.320000E+00,-1.600000E-01
-6.383200E-02,-6.320000E+00,-2.400000E-01
-6.382800E-02,-6.320000E+00,-1.600000E-01
-6.382400E-02,-6.400000E+00,-1.600000E-01
-6.382000E-02,-6.400000E+00,-2.400000E-01
-6.381600E-02,-6.320000E+00,-1.600000E-01
-6.381200E-02,-6.320000E+00,-1.600000E-01
-6.380800E-02,-6.400000E+00,-2.400000E-01
-6.380400E-02,-6.320000E+00,-1.600000E-01
-6.380000E-02,-6.480000E+00,-1.600000E-01
-6.379600E-02,-6.320000E+00,-1.600000E-01
-6.379200E-02,-6.400000E+00,-2.400000E-01
-6.378800E-02,-6.320000E+00,-1.600000E-01
-6.378400E-02,-6.320000E+00,-1.600000E-01
-6.378000E-02,-6.320000E+00,-1.600000E-01
-6.377600E-02,-6.400000E+00,-2.400000E-01
-6.377200E-02,-6.480000E+00,-2.400000E-01
-6.376800E-02,-6.320000E+00,-1.600000E-01
-6.376400E-02,-6.400000E+00,-1.600000E-01
-6.376000E-02,-6.320000E+00,-8.000004E-02
-6.375600E-02,-6.400000E+00,-1.600000E-01
-6.375200E-02,-6.320000E+00,-1.600000E-01
-6.374800E-02,-6.320000E+00,-2.400000E-01
-6.374400E-02,-6.400000E+00,-2.400000E-01
-6.374000E-02,-6.400000E+00,-1.600000E-01
-6.373600E-02,-6.480000E+00,-8.000004E-02
-6.373200E-02,-6.320000E+00,-1.600000E-01
-6.372800E-02,-6.320000E+00,-1.600000E-01
-6.372400E-02,-6.320000E+00,-1.600000E-01
-6.372000E-02,-6.320000E+00,-8.000004E-02
-6.371600E-02,-6.320000E+00,-1.600000E-01
-6.371200E-02,-6.320000E+00,-1.600000E-01
-6.370800E-02,-6.400000E+00,-2.400000E-01
-6.370400E-02,-6.320000E+00,-1.600000E-01
-6.370000E-02,-6.320000E+00,-1.600000E-01
-6.369600E-02,-6.320000E+00,-1.600000E-01
-6.369200E-02,-6.320000E+00,-1.600000E-01
-6.368800E-02,-6.320000E+00,-1.600000E-01
-6.368400E-02,-6.320000E+00,-1.600000E-01
-6.368000E-02,-6.400000E+00,-1.600000E-01
-6.367600E-02,-6.320000E+00,-1.600000E-01
-6.367200E-02,-6.400000E+00,-1.600000E-01
-6.366800E-02,-6.320000E+00,-1.600000E-01
-6.366400E-02,-6.320000E+00,-1.600000E-01
-6.366000E-02,-6.400000E+00,-2.400000E-01
-6.365600E-02,-6.320000E+00,-1.600000E-01
-6.365200E-02,-6.400000E+00,-1.600000E-01
-6.364800E-02,-6.320000E+00,-8.000004E-02
-6.364400E-02,-6.480000E+00,-2.400000E-01
-6.364000E-02,-6.320000E+00,-1.600000E-01
-6.363600E-02,-6.320000E+00,-1.600000E-01
-6.363200E-02,-6.320000E+00,-1.600000E-01
-6.362800E-02,-6.400000E+00,-1.600000E-01
-6.362400E-02,-6.400000E+00,-1.600000E-01
-6.362000E-02,-6.320000E+00,-1.600000E-01
-6.361600E-02,-6.320000E+00,-1.600000E-01
-6.361200E-02,-6.320000E+00,-5.960464E-08
-6.360800E-02,-6.400000E+00,-1.600000E-01
-6.360400E-02,-6.320000E+00,-1.600000E-01
-6.360000E-02,-6.400000E+00,-1.600000E-01
-6.359600E-02,-6.400000E+00,-1.600000E-01
-6.359200E-02,-6.320000E+00,-1.600000E-01
-6.358800E-02,-6.400000E+00,-8.000004E-02
-6.358400E-02,-6.400000E+00,-1.600000E-01
-6.358000E-02,-6.400000E+00,-8.000004E-02
-6.357600E-02,-6.320000E+00,-1.600000E-01
-6.357200E-02,-6.400000E+00,-1.600000E-01
-6.356800E-02,-6.400000E+00,-1.600000E-01
-6.356400E-02,-6.400000E+00,-1.600000E-01
-6.356000E-02,-6.320000E+00,-1.600000E-01
-6.355600E-02,-6.320000E+00,-8.000004E-02
-6.355200E-02,-6.480000E+00,-1.600000E-01
-6.354800E-02,-6.400000E+00,-8.000004E-02
-6.354400E-02,-6.320000E+00,-8.000004E-02
-6.354000E-02,-6.400000E+00,-1.600000E-01
-6.353600E-02,-6.320000E+00,-1.600000E-01
-6.353200E-02,-6.320000E+00,-1.600000E-01
-6.352800E-02,-6.400000E+00,-1.600000E-01
-6.352400E-02,-6.400000E+00,-1.600000E-01
-6.352000E-02,-6.320000E+00,-8.000004E-02
-6.351600E-02,-6.400000E+00,-8.000004E-02
-6.351200E-02,-6.400000E+00,-1.600000E-01
-6.350800E-02,-6.400000E+00,-1.600000E-01
-6.350400E-02,-6.400000E+00,-1.600000E-01
-6.350000E-02,-6.320000E+00,-8.000004E-02
-6.349600E-02,-6.320000E+00,-1.600000E-01
-6.349200E-02,-6.320000E+00,-1.600000E-01
-6.348800E-02,-6.320000E+00,-1.600000E-01
-6.348400E-02,-6.320000E+00,-1.600000E-01
-6.348000E-02,-6.320000E+00,-1.600000E-01
-6.347600E-02,-6.400000E+00,-1.600000E-01
-6.347200E-02,-6.320000E+00,-8.000004E-02
-6.346800E-02,-6.400000E+00,-1.600000E-01
-6.346400E-02,-6.320000E+00,-1.600000E-01
-6.346000E-02,-6.320000E+00,-8.000004E-02
-6.345600E-02,-6.320000E+00,-1.600000E-01
-6.345200E-02,-6.320000E+00,-5.960464E-08
-6.344800E-02,-6.400000E+00,-1.600000E-01
-6.344400E-02,-6.320000E+00,-1.600000E-01
-6.344000E-02,-6.400000E+00,-5.960464E-08
-6.343600E-02,-6.320000E+00,-8.000004E-02
-6.343200E-02,-6.320000E+00,-1.600000E-01
-6.342800E-02,-6.320000E+00,-1.600000E-01
-6.342400E-02,-6.320000E+00,-1.600000E-01
-6.342000E-02,-6.320000E+00,-8.000004E-02
-6.341600E-02,-6.320000E+00,-1.600000E-01
-6.341200E-02,-6.240000E+00,-1.600000E-01
-6.340800E-02,-6.400000E+00,-1.600000E-01
-6.340400E-02,-6.320000E+00,-1.600000E-01
-6.340000E-02,-6.320000E+00,-1.600000E-01
-6.339600E-02,-6.320000E+00,-5.960464E-08
-6.339200E-02,-6.320000E+00,-1.600000E-01
-6.338800E-02,-6.320000E+00,-8.000004E-02
-6.338400E-02,-6.320000E+00,-1.600000E-01
-6.338000E-02,-6.320000E+00,-1.600000E-01
-6.337600E-02,-6.400000E+00,-5.960464E-08
-6.337200E-02,-6.320000E+00,-1.600000E-01
-6.336800E-02,-6.320000E+00,-1.600000E-01
-6.336400E-02,-6.320000E+00,-8.000004E-02
-6.336000E-02,-6.320000E+00,-5.960464E-08
-6.335600E-02,-6.320000E+00,-1.600000E-01
-6.335200E-02,-6.320000E+00,-1.600000E-01
-6.334800E-02,-6.320000E+00,-1.600000E-01
-6.334400E-02,-6.400000E+00,-1.600000E-01
-6.334000E-02,-6.320000E+00,-5.960464E-08
-6.333600E-02,-6.320000E+00,-1.600000E-01
-6.333200E-02,-6.400000E+00,-1.600000E-01
-6.332800E-02,-6.320000E+00,-8.000004E-02
-6.332400E-02,-6.320000E+00,-8.000004E-02
-6.332000E-02,-6.320000E+00,-1.600000E-01
-6.331600E-02,-6.320000E+00,-8.000004E-02
-6.331200E-02,-6.320000E+00,-8.000004E-02
-6.330800E-02,-6.320000E+00,-5.960464E-08
-6.330400E-02,-6.320000E+00,-5.960464E-08
-6.330000E-02,-6.320000E+00,-8.000004E-02
-6.329600E-02,-6.320000E+00,-1.600000E-01
-6.329200E-02,-6.320000E+00,-1.600000E-01
-6.328800E-02,-6.320000E+00,-8.000004E-02
-6.328400E-02,-6.320000E+00,-5.960464E-08
-6.328000E-02,-6.400000E+00,-1.600000E-01
-6.327600E-02,-6.320000E+00,-1.600000E-01
-6.327200E-02,-6.320000E+00,-8.000004E-02
-6.326800E-02,-6.400000E+00,-1.600000E-01
-6.326400E-02,-6.320000E+00,-8.000004E-02
-6.326000E-02,-6.400000E+00,-5.960464E-08
-6.325600E-02,-6.320000E+00,-8.000004E-02
-6.325200E-02,-6.320000E+00,-8.000004E-02
-6.324800E-02,-6.320000E+00,-1.600000E-01
-6.324400E-02,-6.240000E+00,-1.600000E-01
-6.324000E-02,-6.400000E+00,-8.000004E-02
-6.323600E-02,-6.320000E+00,-8.000004E-02
-6.323200E-02,-6.320000E+00,-8.000004E-02
-6.322800E-02,-6.240000E+00,-5.960464E-08
-6.322400E-02,-6.320000E+00,-5.960464E-08
-6.322000E-02,-6.320000E+00,-8.000004E-02
-6.321600E-02,-6.320000E+00,-8.000004E-02
-6.321200E-02,-6.320000E+00,-1.600000E-01
-6.320800E-02,-6.320000E+00,-1.600000E-01
-6.320400E-02,-6.320000E+00,-1.600000E-01
-6.320000E-02,-6.320000E+00,-5.960464E-08
-6.319600E-02,-6.320000E+00,-1.600000E-01
-6.319200E-02,-6.320000E+00,-1.600000E-01
-6.318800E-02,-6.320000E+00,-8.000004E-02
-6.318400E-02,-6.240000E+00,-8.000004E-02
-6.318000E-02,-6.320000E+00,-8.000004E-02
-6.317600E-02,-6.320000E+00,-1.600000E-01
-6.317200E-02,-6.320000E+00,-8.000004E-02
-6.316800E-02,-6.320000E+00,-8.000004E-02
-6.316400E-02,-6.320000E+00,-8.000004E-02
-6.316000E-02,-6.400000E+00,-8.000004E-02
-6.315600E-02,-6.400000E+00,-1.600000E-01
-6.315200E-02,-6.400000E+00,-8.000004E-02
-6.314800E-02,-6.320000E+00,-8.000004E-02
-6.314400E-02,-6.320000E+00,-1.600000E-01
-6.314000E-02,-6.320000E+00,-8.000004E-02
-6.313600E-02,-6.320000E+00,-5.960464E-08
-6.313200E-02,-6.400000E+00,-1.600000E-01
-6.312800E-02,-6.320000E+00,-8.000004E-02
-6.312400E-02,-6.320000E+00,-8.000004E-02
-6.312000E-02,-6.320000E+00,-8.000004E-02
-6.311600E-02,-6.320000E+00,-1.600000E-01
-6.311200E-02,-6.320000E+00,-1.600000E-01
-6.310800E-02,-6.240000E+00,-8.000004E-02
-6.310400E-02,-6.320000E+00,-5.960464E-08
-6.310000E-02,-6.400000E+00,-1.600000E-01
-6.309600E-02,-6.320000E+00,-8.000004E-02
-6.309200E-02,-6.400000E+00,-8.000004E-02
-6.308800E-02,-6.320000E+00,-5.960464E-08
-6.308400E-02,-6.320000E+00,-8.000004E-02
-6.308000E-02,-6.320000E+00,-1.600000E-01
-6.307600E-02,-6.240000E+00,-5.960464E-08
-6.307200E-02,-6.320000E+00,-8.000004E-02
-6.306800E-02,-6.320000E+00,-8.000004E-02
-6.306400E-02,-6.320000E+00,-8.000004E-02
-6.306000E-02,-6.240000E+00,-5.960464E-08
-6.305600E-02,-6.320000E+00,-8.000004E-02
-6.305200E-02,-6.400000E+00,-8.000004E-02
-6.304800E-02,-6.400000E+00,-1.600000E-01
-6.304400E-02,-6.240000E+00,-8.000004E-02
-6.304000E-02,-6.320000E+00,-5.960464E-08
-6.303600E-02,-6.400000E+00,-8.000004E-02
-6.303200E-02,-6.320000E+00,-8.000004E-02
-6.302800E-02,-6.320000E+00,-8.000004E-02
-6.302400E-02,-6.320000E+00,-8.000004E-02
-6.302000E-02,-6.400000E+00,-8.000004E-02
-6.301600E-02,-6.320000E+00,-8.000004E-02
-6.301200E-02,-6.400000E+00,-5.960464E-08
-6.300800E-02,-6.400000E+00,-8.000004E-02
-6.300400E-02,-6.320000E+00,-8.000004E-02
-6.300000E-02,-6.320000E+00,-8.000004E-02
-6.299600E-02,-6.240000E+00,-8.000004E-02
-6.299200E-02,-6.320000E+00,-8.000004E-02
-6.298800E-02,-6.320000E+00,-8.000004E-02
-6.298400E-02,-6.320000E+00,-8.000004E-02
-6.298000E-02,-6.320000E+00,-8.000004E-02
-6.297600E-02,-6.320000E+00,-1.600000E-01
-6.297200E-02,-6.320000E+00,-8.000004E-02
-6.296800E-02,-6.320000E+00,-8.000004E-02
-6.296400E-02,-6.320000E+00,-8.000004E-02
-6.296000E-02,-6.320000E+00,-8.000004E-02
-6.295600E-02,-6.400000E+00,-8.000004E-02
-6.295200E-02,-6.320000E+00,-8.000004E-02
-6.294800E-02,-6.320000E+00,-8.000004E-02
-6.294400E-02,-6.240000E+00,-8.000004E-02
-6.294000E-02,-6.320000E+00,-1.600000E-01
-6.293600E-02,-6.320000E+00,-8.000004E-02
-6.293200E-02,-6.400000E+00,-8.000004E-02
-6.292800E-02,-6.400000E+00,-8.000004E-02
-6.292400E-02,-6.320000E+00,-8.000004E-02
-6.292000E-02,-6.240000E+00,-8.000004E-02
-6.291600E-02,-6.320000E+00,-8.000004E-02
-6.291200E-02,-6.320000E+00,-1.600000E-01
-6.290800E-02,-6.320000E+00,-5.960464E-08
-6.290400E-02,-6.240000E+00,-5.960464E-08
-6.290000E-02,-6.320000E+00,-8.000004E-02
-6.289600E-02,-6.320000E+00,-8.000004E-02
-6.289200E-02,-6.320000E+00,-5.960464E-08
-6.288800E-02,-6.320000E+00,-8.000004E-02
-6.288400E-02,-6.240000E+00,-8.000004E-02
-6.288000E-02,-6.240000E+00,-8.000004E-02
-6.287600E-02,-6.320000E+00,-1.600000E-01
-6.287200E-02,-6.320000E+00,-1.600000E-01
-6.286800E-02,-6.320000E+00,-5.960464E-08
-6.286400E-02,-6.320000E+00,-8.000004E-02
-6.286000E-02,-6.320000E+00,-8.000004E-02
-6.285600E-02,-6.320000E+00,-8.000004E-02
-6.285200E-02,-6.320000E+00,-8.000004E-02
-6.284800E-02,-6.320000E+00,-8.000004E-02
-6.284400E-02,-6.240000E+00,-8.000004E-02
-6.284000E-02,-6.240000E+00,-8.000004E-02
-6.283600E-02,-6.240000E+00,-5.960464E-08
-6.283200E-02,-6.320000E+00,-5.960464E-08
-6.282800E-02,-6.320000E+00,-8.000004E-02
-6.282400E-02,-6.320000E+00,-1.600000E-01
-6.282000E-02,-6.320000E+00,-5.960464E-08
-6.281600E-02,-6.320000E+00,-8.000004E-02
-6.281200E-02,-6.400000E+00,-8.000004E-02
-6.280800E-02,-6.320000E+00,-8.000004E-02
-6.280400E-02,-6.320000E+00,-8.000004E-02
-6.280000E-02,-6.320000E+00,-8.000004E-02
-6.279600E-02,-6.240000E+00,-8.000004E-02
-6.279200E-02,-6.320000E+00,-1.600000E-01
-6.278800E-02,-6.320000E+00,-1.600000E-01
-6.278400E-02,-6.320000E+00,-8.000004E-02
-6.278000E-02,-6.240000E+00,-1.600000E-01
-6.277600E-02,-6.240000E+00,-8.000004E-02
-6.277200E-02,-6.320000E+00,-1.600000E-01
-6.276800E-02,-6.320000E+00,-8.000004E-02
-6.276400E-02,-6.320000E+00,-8.000004E-02
-6.276000E-02,-6.320000E+00,-1.600000E-01
-6.275600E-02,-6.240000E+00,-8.000004E-02
-6.275200E-02,-6.320000E+00,-1.600000E-01
-6.274800E-02,-6.320000E+00,-5.960464E-08
-6.274400E-02,-6.320000E+00,-8.000004E-02
-6.274000E-02,-6.400000E+00,-5.960464E-08
-6.273600E-02,-6.320000E+00,-8.000004E-02
-6.273200E-02,-6.400000E+00,-5.960464E-08
-6.272800E-02,-6.240000E+00,-8.000004E-02
-6.272400E-02,-6.320000E+00,-8.000004E-02
-6.272000E-02,-6.320000E+00,-5.960464E-08
-6.271600E-02,-6.240000E+00,-1.600000E-01
-6.271200E-02,-6.240000E+00,-8.000004E-02
-6.270800E-02,-6.240000E+00,-1.600000E-01
-6.270400E-02,-6.240000E+00,-5.960464E-08
-6.270000E-02,-6.240000E+00,-8.000004E-02
-6.269600E-02,-6.240000E+00,-8.000004E-02
-6.269200E-02,-6.400000E+00,-5.960464E-08
-6.268800E-02,-6.320000E+00,-8.000004E-02
-6.268400E-02,-6.240000E+00,-8.000004E-02
-6.268000E-02,-6.320000E+00,-8.000004E-02
-6.267600E-02,-6.320000E+00,-5.960464E-08
-6.267200E-02,-6.320000E+00,-8.000004E-02
-6.266800E-02,-6.320000E+00,-8.000004E-02
-6.266400E-02,-6.240000E+00,-5.960464E-08
-6.266000E-02,-6.320000E+00,-8.000004E-02
-6.265600E-02,-6.240000E+00,-8.000004E-02
-6.265200E-02,-6.400000E+00,-8.000004E-02
-6.264800E-02,-6.240000E+00,-8.000004E-02
-6.264400E-02,-6.400000E+00,-5.960464E-08
-6.264000E-02,-6.240000E+00,-8.000004E-02
-6.263600E-02,-6.320000E+00,-8.000004E-02
-6.263200E-02,-6.240000E+00,-8.000004E-02
-6.262800E-02,-6.320000E+00,-8.000004E-02
-6.262400E-02,-6.320000E+00,-8.000004E-02
-6.262000E-02,-6.240000E+00,-5.960464E-08
-6.261600E-02,-6.320000E+00,-1.600000E-01
-6.261200E-02,-6.240000E+00,-8.000004E-02
-6.260800E-02,-6.240000E+00,-5.960464E-08
-6.260400E-02,-6.400000E+00,-8.000004E-02
-6.260000E-02,-6.240000E+00,-1.600000E-01
-6.259600E-02,-6.320000E+00,-1.600000E-01
-6.259200E-02,-6.240000E+00,-8.000004E-02
-6.258800E-02,-6.320000E+00,-5.960464E-08
-6.258400E-02,-6.320000E+00,-8.000004E-02
-6.258000E-02,-6.320000E+00,-8.000004E-02
-6.257600E-02,-6.240000E+00,-8.000004E-02
-6.257200E-02,-6.240000E+00,-8.000004E-02
-6.256800E-02,-6.320000E+00,-8.000004E-02
-6.256400E-02,-6.240000E+00,-8.000004E-02
-6.256000E-02,-6.320000E+00,-8.000004E-02
-6.255600E-02,-6.240000E+00,-8.000004E-02
-6.255200E-02,-6.400000E+00,-8.000004E-02
-6.254800E-02,-6.240000E+00,-1.600000E-01
-6.254400E-02,-6.240000E+00,-5.960464E-08
-6.254000E-02,-6.320000E+00,-8.000004E-02
-6.253600E-02,-6.400000E+00,-5.960464E-08
-6.253200E-02,-6.240000E+00,-8.000004E-02
-6.252800E-02,-6.240000E+00,-1.600000E-01
-6.252400E-02,-6.320000E+00,-8.000004E-02
-6.252000E-02,-6.240000E+00,-1.600000E-01
-6.251600E-02,-6.240000E+00,-8.000004E-02
-6.251200E-02,-6.240000E+00,-8.000004E-02
-6.250800E-02,-6.240000E+00,-5.960464E-08
-6.250400E-02,-6.240000E+00,-5.960464E-08
-6.250000E-02,-6.240000E+00,-1.600000E-01
-6.249600E-02,-6.320000E+00,-5.960464E-08
-6.249200E-02,-6.320000E+00,-8.000004E-02
-6.248800E-02,-6.320000E+00,-8.000004E-02
-6.248400E-02,-6.240000E+00,-8.000004E-02
-6.248000E-02,-6.240000E+00,-5.960464E-08
-6.247600E-02,-6.320000E+00,-1.600000E-01
-6.247200E-02,-6.240000E+00,-8.000004E-02
-6.246800E-02,-6.320000E+00,-5.960464E-08
-6.246400E-02,-6.240000E+00,-8.000004E-02
-6.246000E-02,-6.400000E+00,-5.960464E-08
-6.245600E-02,-6.240000E+00,-8.000004E-02
-6.245200E-02,-6.240000E+00,-8.000004E-02
-6.244800E-02,-6.320000E+00,-8.000004E-02
-6.244400E-02,-6.240000E+00,-1.600000E-01
-6.244000E-02,-6.320000E+00,-5.960464E-08
-6.243600E-02,-6.320000E+00,-1.600000E-01
-6.243200E-02,-6.240000E+00,-5.960464E-08
-6.242800E-02,-6.240000E+00,-8.000004E-02
-6.242400E-02,-6.240000E+00,-8.000004E-02
-6.242000E-02,-6.240000E+00,-5.960464E-08
-6.241600E-02,-6.320000E+00,-8.000004E-02
-6.241200E-02,-6.320000E+00,-5.960464E-08
-6.240800E-02,-6.240000E+00,-8.000004E-02
-6.240400E-02,-6.240000E+00,-8.000004E-02
-6.240000E-02,-6.240000E+00,-8.000004E-02
-6.239600E-02,-6.240000E+00,-5.960464E-08
-6.239200E-02,-6.320000E+00,-8.000004E-02
-6.238800E-02,-6.240000E+00,-8.000004E-02
-6.238400E-02,-6.320000E+00,-8.000004E-02
-6.238000E-02,-6.240000E+00,-8.000004E-02
-6.237600E-02,-6.320000E+00,-8.000004E-02
-6.237200E-02,-6.240000E+00,-5.960464E-08
-6.236800E-02,-6.320000E+00,-8.000004E-02
-6.236400E-02,-6.320000E+00,-5.960464E-08
-6.236000E-02,-6.320000E+00,-8.000004E-02
-6.235600E-02,-6.320000E+00,-8.000004E-02
-6.235200E-02,-6.320000E+00,-8.000004E-02
-6.234800E-02,-6.320000E+00,-8.000004E-02
-6.234400E-02,-6.240000E+00,-8.000004E-02
-6.234000E-02,-6.320000E+00,-8.000004E-02
-6.233600E-02,-6.320000E+00,-8.000004E-02
-6.233200E-02,-6.320000E+00,-8.000004E-02
-6.232800E-02,-6.320000E+00,-8.000004E-02
-6.232400E-02,-6.240000E+00,-8.000004E-02
-6.232000E-02,-6.240000E+00,-8.000004E-02
-6.231600E-02,-6.320000E+00,-5.960464E-08
-6.231200E-02,-6.240000E+00,-8.000004E-02
-6.230800E-02,-6.240000E+00,-8.000004E-02
-6.230400E-02,-6.320000E+00,-8.000004E-02
-6.230000E-02,-6.240000E+00,-8.000004E-02
-6.229600E-02,-6.240000E+00,-8.000004E-02
-6.229200E-02,-6.240000E+00,-5.960464E-08
-6.228800E-02,-6.240000E+00,-8.000004E-02
-6.228400E-02,-6.320000E+00,-5.960464E-08
-6.228000E-02,-6.320000E+00,-8.000004E-02
-6.227600E-02,-6.320000E+00,-8.000004E-02
-6.227200E-02,-6.240000E+00,-1.600000E-01
-6.226800E-02,-6.240000E+00,-8.000004E-02
-6.226400E-02,-6.240000E+00,-8.000004E-02
-6.226000E-02,-6.320000E+00,-5.960464E-08
-6.225600E-02,-6.320000E+00,-8.000004E-02
-6.225200E-02,-6.240000E+00,-8.000004E-02
-6.224800E-02,-6.320000E+00,-8.000004E-02
-6.224400E-02,-6.240000E+00,-5.960464E-08
-6.224000E-02,-6.320000E+00,-8.000004E-02
-6.223600E-02,-6.240000E+00,-8.000004E-02
-6.223200E-02,-6.320000E+00,-8.000004E-02
-6.222800E-02,-6.240000E+00,-5.960464E-08
-6.222400E-02,-6.240000E+00,-5.960464E-08
-6.222000E-02,-6.240000E+00,-5.960464E-08
-6.221600E-02,-6.320000E+00,-1.600000E-01
